,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1_pwm_1tu,m2_pwm_1tu,m3_pwm_1tu,m4_pwm_1tu,m1_pwm_2tu,m2_pwm_2tu,m3_pwm_2tu,m4_pwm_2tu,m1_pwm_3tu,m2_pwm_3tu,m3_pwm_3tu,m4_pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx
1250,0.0,0.0,0.0,-0.9299999999999997,-0.9399999999999995,0.4599999999999991,0.030000000000000006,-0.09000000000000002,-0.030000000000000027,0.0,0.0,0.0,-10.3,-3.08,-12.27,0.04,0.28,-0.89,0.0,0.0,0.0,-8.66,-2.51,-12.15,0.1,0.2,-0.91,0.0,0.0,0.0,-6.48,-2.16,-12.61,0.14,0.24,-0.9,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,2216.0,3000.0,0.0,783.0,0.0,0.0,0.0,-11.23,-4.02,-11.81,0.07,0.19,-0.92
1251,0.0,0.0,0.0,-0.17999999999999972,-1.3100000000000005,0.10000000000000142,-0.020000000000000004,0.01999999999999999,-0.039999999999999925,0.0,0.0,0.0,-11.23,-4.02,-11.81,0.07,0.19,-0.92,0.0,0.0,0.0,-10.3,-3.08,-11.6,0.04,0.28,-0.89,0.0,0.0,0.0,-8.66,-2.51,-12.15,0.1,0.2,-0.91,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-11.41,-5.33,-11.709999999999999,0.05,0.21,-0.96
1252,0.0,0.0,0.0,0.41000000000000014,-1.6500000000000004,-0.3100000000000005,0.05,0.03,0.04999999999999993,0.0,0.0,0.0,-11.41,-5.33,-11.709999999999999,0.05,0.21,-0.96,0.0,0.0,0.0,-11.23,-4.02,-11.14,0.07,0.19,-0.92,0.0,0.0,0.0,-10.3,-3.08,-11.6,0.04,0.28,-0.89,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-11.0,-6.98,-12.02,0.1,0.24,-0.91
1253,0.0,0.0,0.0,0.6400000000000006,-1.7300000000000004,-0.6100000000000012,-0.020000000000000004,0.09000000000000002,-0.17000000000000004,0.0,0.0,0.0,-11.0,-6.98,-12.02,0.1,0.24,-0.91,0.0,0.0,0.0,-11.41,-5.33,-11.04,0.05,0.21,-0.96,0.0,0.0,0.0,-11.23,-4.02,-11.14,0.07,0.19,-0.92,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-10.36,-8.71,-12.63,0.08,0.33,-1.08
1254,0.0,0.0,0.0,-7.150000000000002,5.410000000000001,3.0600000000000005,-0.03,0.07,0.32000000000000006,0.0,0.0,0.0,-10.36,-8.71,-12.63,0.08,0.33,-1.08,0.0,0.0,0.0,-11.0,-6.98,-11.35,0.1,0.24,-0.91,0.0,0.0,0.0,-11.41,-5.33,-11.04,0.05,0.21,-0.96,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-17.51,-3.3,-9.57,0.05,0.4,-0.76
1255,0.0,0.0,0.0,-2.1999999999999993,0.9299999999999997,-0.1999999999999993,-0.1,-0.23,0.030000000000000027,0.0,0.0,0.0,-17.51,-3.3,-9.57,0.05,0.4,-0.76,0.0,0.0,0.0,-10.36,-8.71,-11.96,0.08,0.33,-1.08,0.0,0.0,0.0,-11.0,-6.98,-11.35,0.1,0.24,-0.91,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-19.71,-2.37,-9.77,-0.05,0.17,-0.73
1256,0.0,0.0,0.0,-1.4600000000000009,-0.33999999999999986,-0.5199999999999996,0.030000000000000002,0.11000000000000001,-0.030000000000000027,0.0,0.0,0.0,-19.71,-2.37,-9.77,-0.05,0.17,-0.73,0.0,0.0,0.0,-17.51,-3.3,-8.9,0.05,0.4,-0.76,0.0,0.0,0.0,-10.36,-8.71,-11.96,0.08,0.33,-1.08,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-21.17,-2.71,-10.29,-0.02,0.28,-0.76
1257,0.0,0.0,0.0,0.6300000000000026,-1.21,-0.8400000000000016,0.05,-0.09000000000000002,-0.06999999999999995,0.0,0.0,0.0,-21.17,-2.71,-10.29,-0.02,0.28,-0.76,0.0,0.0,0.0,-19.71,-2.37,-9.1,-0.05,0.17,-0.73,0.0,0.0,0.0,-17.51,-3.3,-8.9,0.05,0.4,-0.76,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-20.54,-3.92,-11.13,0.03,0.19,-0.83
1258,0.0,0.0,0.0,2.3200000000000003,-1.6600000000000001,-1.0,0.020000000000000004,-0.01999999999999999,-0.12,0.0,0.0,0.0,-20.54,-3.92,-11.13,0.03,0.19,-0.83,0.0,0.0,0.0,-21.17,-2.71,-9.62,-0.02,0.28,-0.76,0.0,0.0,0.0,-19.71,-2.37,-9.1,-0.05,0.17,-0.73,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-18.22,-5.58,-12.13,0.05,0.17,-0.95
1259,0.0,0.0,0.0,2.9799999999999986,-2.1799999999999997,-0.9899999999999984,0.06,0.06,-0.13000000000000012,0.0,0.0,0.0,-18.22,-5.58,-12.13,0.05,0.17,-0.95,0.0,0.0,0.0,-20.54,-3.92,-10.46,0.03,0.19,-0.83,0.0,0.0,0.0,-21.17,-2.71,-9.62,-0.02,0.28,-0.76,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-15.24,-7.76,-13.12,0.11,0.23,-1.08
1260,0.0,0.0,0.0,2.84,-2.26,-0.9700000000000006,0.06000000000000001,0.03,0.14000000000000012,0.0,0.0,0.0,-15.24,-7.76,-13.12,0.11,0.23,-1.08,0.0,0.0,0.0,-18.22,-5.58,-11.46,0.05,0.17,-0.95,0.0,0.0,0.0,-20.54,-3.92,-10.46,0.03,0.19,-0.83,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-12.4,-10.02,-14.09,0.17,0.26,-0.94
1261,0.0,0.0,0.0,2.3900000000000006,-1.540000000000001,-0.7799999999999994,0.009999999999999981,0.25,-0.3800000000000001,0.0,0.0,0.0,-12.4,-10.02,-14.09,0.17,0.26,-0.94,0.0,0.0,0.0,-15.24,-7.76,-12.45,0.11,0.23,-1.08,0.0,0.0,0.0,-18.22,-5.58,-11.46,0.05,0.17,-0.95,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-10.01,-11.56,-14.87,0.18,0.51,-1.32
1262,0.0,0.0,0.0,1.2899999999999991,-0.9100000000000001,-0.2400000000000002,0.03,-0.07,0.27,0.0,0.0,0.0,-10.01,-11.56,-14.87,0.18,0.51,-1.32,0.0,0.0,0.0,-12.4,-10.02,-13.42,0.17,0.26,-0.94,0.0,0.0,0.0,-15.24,-7.76,-12.45,0.11,0.23,-1.08,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-8.72,-12.47,-15.11,0.21,0.44,-1.05
1263,0.0,0.0,0.0,-0.879999999999999,-0.6899999999999995,0.6099999999999994,0.0,-0.12,-0.010000000000000009,0.0,0.0,0.0,-8.72,-12.47,-15.11,0.21,0.44,-1.05,0.0,0.0,0.0,-10.01,-11.56,-14.2,0.18,0.51,-1.32,0.0,0.0,0.0,-12.4,-10.02,-13.42,0.17,0.26,-0.94,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-9.6,-13.16,-14.5,0.21,0.32,-1.06
1264,0.0,0.0,0.0,-2.6799999999999997,0.040000000000000924,1.2699999999999996,-0.09999999999999999,-0.07,0.09000000000000008,0.0,0.0,0.0,-9.6,-13.16,-14.5,0.21,0.32,-1.06,0.0,0.0,0.0,-8.72,-12.47,-14.44,0.21,0.44,-1.05,0.0,0.0,0.0,-10.01,-11.56,-14.2,0.18,0.51,-1.32,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.28,-13.12,-13.23,0.11,0.25,-0.97
1265,0.0,0.0,0.0,-3.620000000000001,1.049999999999999,1.5200000000000014,-0.05,0.0,0.06999999999999995,0.0,0.0,0.0,-12.28,-13.12,-13.23,0.11,0.25,-0.97,0.0,0.0,0.0,-9.6,-13.16,-13.83,0.21,0.32,-1.06,0.0,0.0,0.0,-8.72,-12.47,-14.44,0.21,0.44,-1.05,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.9,-12.07,-11.709999999999999,0.06,0.25,-0.9
1266,0.0,0.0,0.0,-3.42,2.030000000000001,1.299999999999999,0.07,0.030000000000000027,0.16000000000000003,0.0,0.0,0.0,-15.9,-12.07,-11.709999999999999,0.06,0.25,-0.9,0.0,0.0,0.0,-12.28,-13.12,-12.56,0.11,0.25,-0.97,0.0,0.0,0.0,-9.6,-13.16,-13.83,0.21,0.32,-1.06,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-19.32,-10.04,-10.41,0.13,0.28,-0.74
1267,0.0,0.0,0.0,-2.6900000000000013,2.4899999999999993,0.7799999999999994,-0.14,0.009999999999999953,-0.030000000000000027,0.0,0.0,0.0,-19.32,-10.04,-10.41,0.13,0.28,-0.74,0.0,0.0,0.0,-15.9,-12.07,-11.04,0.06,0.25,-0.9,0.0,0.0,0.0,-12.28,-13.12,-12.56,0.11,0.25,-0.97,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-22.01,-7.55,-9.63,-0.01,0.29,-0.77
1268,0.0,0.0,0.0,-1.6699999999999982,1.9299999999999997,0.23000000000000043,-0.13,0.010000000000000009,-0.14,0.0,0.0,0.0,-22.01,-7.55,-9.63,-0.01,0.29,-0.77,0.0,0.0,0.0,-19.32,-10.04,-9.74,0.13,0.28,-0.74,0.0,0.0,0.0,-15.9,-12.07,-11.04,0.06,0.25,-0.9,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-23.68,-5.62,-9.4,-0.14,0.3,-0.91
1269,0.0,0.0,0.0,-0.19000000000000128,0.46999999999999975,-0.29999999999999893,0.010000000000000009,-0.15999999999999998,0.0,0.0,0.0,0.0,-23.68,-5.62,-9.4,-0.14,0.3,-0.91,0.0,0.0,0.0,-22.01,-7.55,-8.96,-0.01,0.29,-0.77,0.0,0.0,0.0,-19.32,-10.04,-9.74,0.13,0.28,-0.74,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-23.87,-5.15,-9.7,-0.13,0.14,-0.91
1270,0.0,0.0,0.0,1.1700000000000017,-0.8699999999999992,-0.75,0.08,0.15999999999999998,-0.12,0.0,0.0,0.0,-23.87,-5.15,-9.7,-0.13,0.14,-0.91,0.0,0.0,0.0,-23.68,-5.62,-8.73,-0.14,0.3,-0.91,0.0,0.0,0.0,-22.01,-7.55,-8.96,-0.01,0.29,-0.77,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-22.7,-6.02,-10.45,-0.05,0.3,-1.03
1271,0.0,0.0,0.0,1.9399999999999977,-1.7800000000000002,-1.0600000000000005,0.08,0.12,-0.010000000000000009,0.0,0.0,0.0,-22.7,-6.02,-10.45,-0.05,0.3,-1.03,0.0,0.0,0.0,-23.87,-5.15,-9.03,-0.13,0.14,-0.91,0.0,0.0,0.0,-23.68,-5.62,-8.73,-0.14,0.3,-0.91,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-20.76,-7.8,-11.51,0.03,0.42,-1.04
1272,0.0,0.0,0.0,2.240000000000002,-2.000000000000001,-1.2100000000000009,0.05,-0.03999999999999998,0.050000000000000044,0.0,0.0,0.0,-20.76,-7.8,-11.51,0.03,0.42,-1.04,0.0,0.0,0.0,-22.7,-6.02,-9.78,-0.05,0.3,-1.03,0.0,0.0,0.0,-23.87,-5.15,-9.03,-0.13,0.14,-0.91,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-18.52,-9.8,-12.72,0.08,0.38,-0.99
1273,0.0,0.0,0.0,2.1900000000000013,-1.5999999999999996,-1.049999999999999,-0.11,-0.13,-0.1399999999999999,0.0,0.0,0.0,-18.52,-9.8,-12.72,0.08,0.38,-0.99,0.0,0.0,0.0,-20.76,-7.8,-10.84,0.03,0.42,-1.04,0.0,0.0,0.0,-22.7,-6.02,-9.78,-0.05,0.3,-1.03,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-16.33,-11.4,-13.77,-0.03,0.25,-1.13
1274,0.0,0.0,0.0,2.089999999999998,-0.7799999999999994,-0.6300000000000008,0.12,0.08000000000000002,0.09999999999999987,0.0,0.0,0.0,-16.33,-11.4,-13.77,-0.03,0.25,-1.13,0.0,0.0,0.0,-18.52,-9.8,-12.05,0.08,0.38,-0.99,0.0,0.0,0.0,-20.76,-7.8,-10.84,0.03,0.42,-1.04,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-14.24,-12.18,-14.4,0.09,0.33,-1.03
1275,0.0,0.0,0.0,2.2200000000000006,0.3200000000000003,-0.2699999999999996,0.0,0.07,0.020000000000000018,0.0,0.0,0.0,-14.24,-12.18,-14.4,0.09,0.33,-1.03,0.0,0.0,0.0,-16.33,-11.4,-13.1,-0.03,0.25,-1.13,0.0,0.0,0.0,-18.52,-9.8,-12.05,0.08,0.38,-0.99,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.02,-11.86,-14.67,0.09,0.4,-1.01
1276,0.0,0.0,0.0,2.039999999999999,1.049999999999999,0.10999999999999943,-0.12,-0.10000000000000003,-0.09000000000000008,0.0,0.0,0.0,-12.02,-11.86,-14.67,0.09,0.4,-1.01,0.0,0.0,0.0,-14.24,-12.18,-13.73,0.09,0.33,-1.03,0.0,0.0,0.0,-16.33,-11.4,-13.1,-0.03,0.25,-1.13,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-9.98,-10.81,-14.56,-0.03,0.3,-1.1
1277,0.0,0.0,0.0,1.3600000000000012,1.2400000000000002,0.4900000000000002,0.16,-0.13999999999999999,0.14000000000000012,0.0,0.0,0.0,-9.98,-10.81,-14.56,-0.03,0.3,-1.1,0.0,0.0,0.0,-12.02,-11.86,-14.0,0.09,0.4,-1.01,0.0,0.0,0.0,-14.24,-12.18,-13.73,0.09,0.33,-1.03,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-8.62,-9.57,-14.07,0.13,0.16,-0.96
1278,0.0,0.0,0.0,0.4599999999999991,1.1300000000000008,0.7100000000000009,-0.06,0.22,-0.07000000000000006,0.0,0.0,0.0,-8.62,-9.57,-14.07,0.13,0.16,-0.96,0.0,0.0,0.0,-9.98,-10.81,-13.89,-0.03,0.3,-1.1,0.0,0.0,0.0,-12.02,-11.86,-14.0,0.09,0.4,-1.01,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-8.16,-8.44,-13.36,0.07,0.38,-1.03
1279,0.0,0.0,0.0,-0.10999999999999943,1.2599999999999998,0.7999999999999989,0.04999999999999999,-0.09000000000000002,0.020000000000000018,0.0,0.0,0.0,-8.16,-8.44,-13.36,0.07,0.38,-1.03,0.0,0.0,0.0,-8.62,-9.57,-13.4,0.13,0.16,-0.96,0.0,0.0,0.0,-9.98,-10.81,-13.89,-0.03,0.3,-1.1,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-8.27,-7.18,-12.56,0.12,0.29,-1.01
1280,0.0,0.0,0.0,-0.3100000000000005,1.67,0.8500000000000014,0.010000000000000009,0.030000000000000027,0.08999999999999997,0.0,0.0,0.0,-8.27,-7.18,-12.56,0.12,0.29,-1.01,0.0,0.0,0.0,-8.16,-8.44,-12.69,0.07,0.38,-1.03,0.0,0.0,0.0,-8.62,-9.57,-13.4,0.13,0.16,-0.96,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-8.58,-5.51,-11.709999999999999,0.13,0.32,-0.92
1281,0.0,0.0,0.0,-0.5299999999999994,1.8299999999999996,0.8099999999999987,-0.24,0.14999999999999997,-0.18000000000000005,0.0,0.0,0.0,-8.58,-5.51,-11.709999999999999,0.13,0.32,-0.92,0.0,0.0,0.0,-8.27,-7.18,-11.89,0.12,0.29,-1.01,0.0,0.0,0.0,-8.16,-8.44,-12.69,0.07,0.38,-1.03,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.11,-3.68,-10.9,-0.11,0.47,-1.1
1282,0.0,0.0,0.0,-0.7000000000000011,1.3800000000000003,0.5400000000000009,0.29,0.0,0.29000000000000004,0.0,0.0,0.0,-9.11,-3.68,-10.9,-0.11,0.47,-1.1,0.0,0.0,0.0,-8.58,-5.51,-11.04,0.13,0.32,-0.92,0.0,0.0,0.0,-8.27,-7.18,-11.89,0.12,0.29,-1.01,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.81,-2.3,-10.36,0.18,0.47,-0.81
1283,0.0,0.0,0.0,-1.25,0.48999999999999977,0.16000000000000014,-0.16,-0.04999999999999999,-0.10999999999999999,0.0,0.0,0.0,-9.81,-2.3,-10.36,0.18,0.47,-0.81,0.0,0.0,0.0,-9.11,-3.68,-10.23,-0.11,0.47,-1.1,0.0,0.0,0.0,-8.58,-5.51,-11.04,0.13,0.32,-0.92,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-11.06,-1.81,-10.2,0.02,0.42,-0.92
1284,0.0,0.0,0.0,-2.0599999999999987,-1.0499999999999998,-0.0600000000000005,0.06999999999999999,-0.06,-0.08999999999999997,0.0,0.0,0.0,-11.06,-1.81,-10.2,0.02,0.42,-0.92,0.0,0.0,0.0,-9.81,-2.3,-9.69,0.18,0.47,-0.81,0.0,0.0,0.0,-9.11,-3.68,-10.23,-0.11,0.47,-1.1,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-13.12,-2.86,-10.26,0.09,0.36,-1.01
1285,0.0,0.0,0.0,-2.5200000000000014,-2.15,-0.16000000000000014,-0.03,-0.06,0.040000000000000036,0.0,0.0,0.0,-13.12,-2.86,-10.26,0.09,0.36,-1.01,0.0,0.0,0.0,-11.06,-1.81,-9.53,0.02,0.42,-0.92,0.0,0.0,0.0,-9.81,-2.3,-9.69,0.18,0.47,-0.81,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-15.64,-5.01,-10.42,0.06,0.3,-0.97
1286,0.0,0.0,0.0,-2.3599999999999994,-2.54,-0.17999999999999972,0.05,-0.10999999999999999,0.0,0.0,0.0,0.0,-15.64,-5.01,-10.42,0.06,0.3,-0.97,0.0,0.0,0.0,-13.12,-2.86,-9.59,0.09,0.36,-1.01,0.0,0.0,0.0,-11.06,-1.81,-9.53,0.02,0.42,-0.92,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-18.0,-7.55,-10.6,0.11,0.19,-0.97
1287,0.0,0.0,0.0,-1.5599999999999987,-2.3999999999999995,-0.2400000000000002,-0.05,0.07,0.09999999999999998,0.0,0.0,0.0,-18.0,-7.55,-10.6,0.11,0.19,-0.97,0.0,0.0,0.0,-15.64,-5.01,-9.75,0.06,0.3,-0.97,0.0,0.0,0.0,-13.12,-2.86,-9.59,0.09,0.36,-1.01,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-19.56,-9.95,-10.84,0.06,0.26,-0.87
1288,0.0,0.0,0.0,-0.7300000000000004,-2.2600000000000016,-0.3200000000000003,0.11000000000000001,-0.03,0.040000000000000036,0.0,0.0,0.0,-19.56,-9.95,-10.84,0.06,0.26,-0.87,0.0,0.0,0.0,-18.0,-7.55,-9.93,0.11,0.19,-0.97,0.0,0.0,0.0,-15.64,-5.01,-9.75,0.06,0.3,-0.97,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-20.29,-12.21,-11.16,0.17,0.23,-0.83
1289,0.0,0.0,0.0,-0.1999999999999993,-1.9799999999999986,-0.41000000000000014,-0.18000000000000002,0.1,-0.12,0.0,0.0,0.0,-20.29,-12.21,-11.16,0.17,0.23,-0.83,0.0,0.0,0.0,-19.56,-9.95,-10.17,0.06,0.26,-0.87,0.0,0.0,0.0,-18.0,-7.55,-9.93,0.11,0.19,-0.97,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-20.49,-14.19,-11.57,-0.01,0.33,-0.95
1290,0.0,0.0,0.0,0.14999999999999858,-1.7400000000000002,-0.4499999999999993,-0.04,-0.06,0.0,0.0,0.0,0.0,-20.49,-14.19,-11.57,-0.01,0.33,-0.95,0.0,0.0,0.0,-20.29,-12.21,-10.49,0.17,0.23,-0.83,0.0,0.0,0.0,-19.56,-9.95,-10.17,0.06,0.26,-0.87,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-20.34,-15.93,-12.02,-0.05,0.27,-0.95
1291,0.0,0.0,0.0,0.5700000000000003,-0.9400000000000013,-0.46000000000000085,0.020000000000000004,-0.07,-0.17999999999999994,0.0,0.0,0.0,-20.34,-15.93,-12.02,-0.05,0.27,-0.95,0.0,0.0,0.0,-20.49,-14.19,-10.9,-0.01,0.33,-0.95,0.0,0.0,0.0,-20.29,-12.21,-10.49,0.17,0.23,-0.83,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-19.77,-16.87,-12.48,-0.03,0.2,-1.13
1292,0.0,0.0,0.0,1.0,0.35999999999999943,-0.4599999999999991,0.17,-0.04000000000000001,0.05999999999999983,0.0,0.0,0.0,-19.77,-16.87,-12.48,-0.03,0.2,-1.13,0.0,0.0,0.0,-20.34,-15.93,-11.35,-0.05,0.27,-0.95,0.0,0.0,0.0,-20.49,-14.19,-10.9,-0.01,0.33,-0.95,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-18.77,-16.51,-12.94,0.14,0.16,-1.07
1293,0.0,0.0,0.0,1.5199999999999996,2.650000000000002,-0.4800000000000004,-0.17,0.09,0.040000000000000036,0.0,0.0,0.0,-18.77,-16.51,-12.94,0.14,0.16,-1.07,0.0,0.0,0.0,-19.77,-16.87,-11.81,-0.03,0.2,-1.13,0.0,0.0,0.0,-20.34,-15.93,-11.35,-0.05,0.27,-0.95,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-17.25,-13.86,-13.42,-0.03,0.25,-1.03
1294,0.0,0.0,0.0,1.5,3.76,-0.25,-0.020000000000000004,0.020000000000000018,0.0,0.0,0.0,0.0,-17.25,-13.86,-13.42,-0.03,0.25,-1.03,0.0,0.0,0.0,-18.77,-16.51,-12.27,0.14,0.16,-1.07,0.0,0.0,0.0,-19.77,-16.87,-11.81,-0.03,0.2,-1.13,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-15.75,-10.1,-13.67,-0.05,0.27,-1.03
1295,0.0,0.0,0.0,1.1300000000000008,3.75,0.05000000000000071,0.04,-0.04000000000000001,0.09000000000000008,0.0,0.0,0.0,-15.75,-10.1,-13.67,-0.05,0.27,-1.03,0.0,0.0,0.0,-17.25,-13.86,-12.75,-0.03,0.25,-1.03,0.0,0.0,0.0,-18.77,-16.51,-12.27,0.14,0.16,-1.07,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.62,-6.35,-13.62,-0.01,0.23,-0.94
1296,0.0,0.0,0.0,0.7299999999999986,3.4299999999999997,0.3199999999999985,0.09,0.07999999999999999,0.039999999999999925,0.0,0.0,0.0,-14.62,-6.35,-13.62,-0.01,0.23,-0.94,0.0,0.0,0.0,-15.75,-10.1,-13.0,-0.05,0.27,-1.03,0.0,0.0,0.0,-17.25,-13.86,-12.75,-0.03,0.25,-1.03,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-13.89,-2.92,-13.3,0.08,0.31,-0.9
