231066,53202,0,53202,53165,-46.64054871,-1.883261919
231076,53202,0,53202,52688,-46.76007462,-1.898250222
231086,53277,0,53277,51877,-46.97472,-1.771419644
231096,53202,0,53202,52028,-47.05054855,-1.858783603
231106,53202,0,53202,51699,-47.21329117,-1.918920517
231116,53202,0,53202,51290,-47.36885452,-1.750517368
231126,53127,0,53127,51680,-47.49119568,-1.588774085
231136,53127,561,53127,50086,-47.5746727,-1.508293748
231146,53127,0,53127,49740,-47.76756287,-1.185153604
231156,53127,892,53127,50103,-47.87454605,-0.850234985
231166,53052,3518,53052,48497,-47.98694611,-0.314208716
231176,52977,0,52977,49956,-47.96306229,0.161727875
231186,52977,1247,52977,49160,-47.85414886,0.904577911
231196,52977,0,52977,51535,-47.70065689,1.33411181
231206,52903,0,52903,50444,-47.44333649,1.842214465
231216,52977,0,52977,50882,-47.28027725,2.171285152
231226,52977,0,52977,51185,-46.94091415,2.473688841
231236,53052,0,53052,51608,-46.74036026,2.593875885
231246,53052,0,53052,50519,-46.52899933,2.752800703
231256,53052,0,53052,50888,-46.50727081,2.758897781
231266,53127,0,53127,51172,-46.58384323,2.691590786
231276,53127,0,53127,51896,-46.75899506,2.600633621
231286,53127,5475,53127,53127,-46.66251373,1.228917837
231296,53127,487,53127,53127,-46.51995087,0.204272225
231306,53277,19384,53277,53277,-45.93000412,-1.955020666
231316,53277,34951,53250,42844,-45.42271042,-3.565651655
231326,53428,8548,53428,53428,-43.71775436,-3.080283165
231336,53580,1966,53580,53580,-42.61919022,-2.987774849
231346,53656,13354,53656,50051,-40.91446686,-3.195643187
231356,53580,0,53580,53111,-39.97219086,-3.144962311
231366,53428,0,53428,52475,-38.73154449,-3.066600561
231376,53428,0,53428,52694,-38.08118439,-2.945088863
231386,53352,0,53352,52261,-37.10965729,-2.846391678
231396,53277,0,53277,52361,-36.45233536,-2.801481009
231406,53277,0,53277,51395,-35.34268951,-2.696867228
231416,53277,0,53277,51844,-34.43307877,-2.659308672
231426,53202,0,53202,50088,-32.77025223,-2.661427498
231436,53202,280,53202,49784,-31.4821682,-2.647586346
231446,53202,2704,53202,49245,-29.32406425,-2.535650969
231456,53127,10365,53127,46883,-27.75909424,-2.471874952
231466,53052,10234,53052,45915,-25.20269585,-2.44417429
231476,52977,7716,52977,46891,-23.46834946,-2.356247663
231486,52977,11530,52977,45266,-20.88277245,-2.395455837
231496,52977,12940,52977,44604,-19.26330948,-2.439798355
231506,52977,8959,52977,46387,-17.03713226,-2.445204735
231516,52977,6465,52977,47375,-15.80621719,-2.35013628
231526,52977,6231,52977,47463,-14.13975048,-2.302345037
231536,52977,0,52977,50963,-13.10387802,-2.314064503
231546,53052,5285,53052,51088,-11.72466469,-2.294687033
231556,53052,12705,53052,50080,-10.77820206,-2.252885103
231566,53127,35886,53127,45513,-9.303110123,-2.271570206
231576,53277,14337,53277,50597,-8.329821587,-2.241361618
231586,53580,15227,53580,50551,-6.951836586,-2.270198822
231596,53656,0,53656,52450,-6.110240459,-2.272592068
231606,53504,2388,53504,51078,-5.14186573,-2.21177125
231616,53504,0,53504,52119,-4.662168503,-2.211761713
231626,53352,769,53352,50708,-4.141539574,-2.23156023
231636,53277,3091,53277,50333,-3.872479677,-2.258383989
231646,53277,7272,53277,49372,-3.3770895,-2.261004925
231656,53277,309,53277,49920,-2.986600637,-2.24905324
231666,53277,5765,53277,48574,-2.315619707,-2.238422871
231676,53277,275,53277,50845,-1.773763657,-2.223297358
231686,53127,9178,53127,48111,-0.879220188,-2.204340935
231696,53127,10266,53127,47342,-0.309465766,-2.133441925
231706,53052,0,53052,51999,0.324608386,-2.049201727
231716,53052,0,53052,51359,0.123314753,-2.128721476
231726,53202,12696,53202,52500,-0.124202706,-2.036210537
231736,53202,21205,53202,50134,0.009164964,-2.002784967
231746,53277,11363,53277,53277,0.303960741,-1.922961354
231756,53504,0,53504,51881,0.168542728,-1.972305655
231766,53656,0,53656,50943,0.090657927,-1.935536861
231776,53428,10290,53428,46248,0.102286279,-2.048702478
231786,53202,0,53202,51555,-0.027690167,-2.102726698
231796,53202,0,53202,51747,-0.177871883,-2.040560007
231806,53202,8648,53202,46728,-0.459434003,-2.113994837
231816,53127,0,53127,51680,-0.668346822,-2.095708847
231826,53202,0,53202,51446,-1.053204894,-2.076733589
231836,53202,1167,53202,49394,-1.356742263,-2.151523113
231846,53202,0,53202,51753,-1.821267128,-2.157004833
231856,53202,0,53202,51753,-2.089695454,-2.06146121
231866,53127,8490,53127,48873,-2.404955626,-2.092234135
231876,53127,6450,53127,46775,-2.515558481,-2.060898542
231886,43193,1477,49706,24086,-2.088323355,-1.991531372
231896,31574,6428,53127,12308,-1.537036419,-2.105618477
231906,3446,26428,52098,26428,-0.026668085,-1.935645103
231916,43373,0,43373,44738,0.239744902,-1.906333208
231926,15132,15334,49567,34785,-0.000580527,-1.895559788
231936,44686,0,43764,42677,0.306422383,-1.832098961
231946,31048,0,39342,47162,0.329766482,-1.815660834
231956,41060,0,42047,43784,0.359279901,-1.776349902
231966,31129,0,31129,50775,0.422992051,-1.72411561
231976,40083,0,42313,42857,0.431931853,-1.740692496
231986,33067,0,36145,48410,0.409703583,-1.64311862
231996,42769,0,41900,42898,0.438128859,-1.598830938
232006,36359,0,38021,46942,0.457901746,-1.593762994
232016,42426,0,44071,41659,0.452106595,-1.591552258
232026,40588,0,38649,44741,0.4365426,-1.532760739
232036,43538,0,45487,39345,0.432578206,-1.515842557
232046,42312,0,44319,39764,0.427325755,-1.50521946
232056,42729,0,46655,37172,0.370803833,-1.454233646
232066,43736,0,45133,39033,0.386916846,-1.408319354
232076,42341,0,48157,33523,0.367651492,-1.448118448
232086,41880,0,46646,34248,0.348336995,-1.463483691
232096,44599,0,45003,38182,0.369159907,-1.429252744
232106,43692,0,44787,37727,0.344810247,-1.461843967
232116,44696,0,44945,37763,0.344572037,-1.483025551
232126,44201,0,45016,35959,0.341266721,-1.461479068
232136,44324,0,45625,35548,0.340235353,-1.403854847
232146,43000,0,44464,37244,0.32955271,-1.443927765
232156,43435,0,45200,35316,0.323498249,-1.457484484
232166,44296,0,44296,37201,0.335538626,-1.419004679
232176,43666,0,44305,36027,0.362442911,-1.402424216
232186,45498,0,45498,34688,0.358855367,-1.409870505
232196,44693,0,44693,35543,0.352321327,-1.411709309
232206,44999,0,45694,33682,0.344437391,-1.386207223
232216,43319,0,45101,34278,0.345373929,-1.40790689
232226,44563,0,45253,34044,0.345450044,-1.411663771
232236,44383,0,43668,34227,0.369024634,-1.374444842
232246,42903,0,45017,33699,0.374313116,-1.376839638
232256,43097,0,44194,34390,0.360181719,-1.357273698
232266,42031,0,42865,35947,0.358609974,-1.349442124
232276,43031,0,43031,35392,0.340471298,-1.381110668
232286,43116,0,43040,32909,0.330945194,-1.383904934
232296,43046,0,42895,33715,0.308056504,-1.377847672
232306,42177,0,44146,32396,0.316531241,-1.363393188
232316,42329,0,43385,31634,0.31730336,-1.357280135
232326,42301,0,42301,34399,0.331984609,-1.410844564
232336,41257,0,43360,32587,0.29394722,-1.402011752
232346,42567,0,40726,33831,0.308817059,-1.368162394
232356,41681,0,41945,33862,0.326117665,-1.358507037
232366,42416,0,42416,33229,0.279567331,-1.332257032
232376,40699,0,42864,32260,0.275605381,-1.31171
232386,39451,0,40436,34143,0.302927107,-1.277245522
232396,41570,0,41570,33317,0.298624575,-1.275581598
232406,40257,0,41142,30878,0.291473925,-1.253193021
232416,41549,0,39364,28829,0.332241476,-1.233133912
232426,37885,0,42637,30619,0.312355191,-1.266669989
232436,42145,0,39452,30842,0.351739675,-1.240295887
232446,39165,0,39165,34328,0.332646966,-1.288761377
232456,39857,0,38718,32818,0.342715204,-1.304863691
232466,38671,0,38671,34238,0.383926243,-1.334343195
232476,38045,0,40568,29225,0.342747152,-1.366287351
232486,42033,0,34729,28986,0.391710997,-1.31525135
232496,39251,0,39251,32732,0.405123711,-1.356515646
232506,40021,0,41542,29190,0.405685931,-1.359306931
232516,39298,0,39298,31856,0.452474892,-1.334404469
232526,37985,0,39898,30574,0.420072973,-1.339683533
232536,38462,0,38903,31727,0.411246389,-1.362556696
232546,39785,0,38724,26782,0.383467942,-1.36847651
