Timestamp,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,stabilizer.pitch,stabilizer.roll
180836,0,0,0,0,5.589599609375,-4.600557804107666
180846,0,0,0,0,5.594879150390625,-4.822208881378174
180856,0,0,0,0,5.608829975128174,-4.962345600128174
180866,0,0,0,0,5.734755516052246,-5.176357269287109
180876,0,0,0,0,5.907644271850586,-5.4068684577941895
180886,0,0,0,0,6.308835506439209,-5.935954570770264
180896,0,0,0,0,6.585832595825195,-6.337599277496338
180906,0,0,0,0,6.8935465812683105,-6.802653789520264
180916,0,0,0,0,6.937357425689697,-6.912538051605225
180926,0,0,0,0,6.799923419952393,-6.734973907470703
180936,0,0,0,0,6.7364630699157715,-6.618313312530518
180946,0,0,0,0,6.73240852355957,-6.559177875518799
180956,0,0,0,0,6.769726753234863,-6.587689399719238
180966,0,0,0,0,6.793966293334961,-6.628779888153076
180976,0,0,0,0,6.733932018280029,-6.575591564178467
180986,0,0,0,0,6.612005233764648,-6.3631720542907715
180996,0,0,0,0,6.599290370941162,-6.245933532714844
181006,0,0,0,0,6.553480625152588,-6.034348487854004
181016,0,0,0,0,6.50652551651001,-5.923731803894043
181026,0,0,0,0,6.431821823120117,-5.777101993560791
181036,0,0,0,0,6.345700740814209,-5.64300012588501
181046,0,0,0,0,6.214354991912842,-5.4202446937561035
181056,0,0,0,0,6.195572376251221,-5.3235182762146
181066,0,0,0,0,6.290311336517334,-5.27140998840332
181076,0,0,0,0,6.378657817840576,-5.262398719787598
181086,0,0,0,0,6.4451093673706055,-5.208710193634033
181096,0,0,0,0,6.453154563903809,-5.14226770401001
181106,0,0,0,0,6.444302558898926,-5.031718730926514
